,post,gt_labels,pred_labels
624,"may command a battalion of terrorists, pl. ban her from vip gathering",threatening,threatening
625,"wow, robert sounds like a 10-year-old stamping his feet and saying, """"it's not fair!"""". poor insecure thing. much love",irony,inferiority
626,"  "" i was going to save the white race  but then i saw a swastika . "" "" """,irony,incitement
627,amen# they should be ran out of this country right alone with them# they are traders to our president and the united states,threatening,threatening
628,white people have no value to the left and the white on the left hate themselves,white_grievance,white_grievance
629,violence over cow slaughter in india happening for decades.indian journos who see only as post - 2014 phenom either ignorant or agenda driven .,stereotypical,stereotypical
630,amusing how few keralites sanctimoniously advise rest of india when own backyard reeks of minority communalism,inferiority,stereotypical
631,"or even better, get a job and pay her bills",irony,irony
632,"gov't petition against sharia law in canada, this video is our warning, all welcome to sign #m103 #sharialaw",threatening,incitement
633,pro-american pro-identitarian easily defensible easy to understand great optics .,incitement,incitement
634,they accept ' latinos  gays  blacks  asians etc for trump ' but white identity is just too racist,white_grievance,white_grievance
635,"whereas, one of these inbreds who can string a sentence together and quote the qaran becomes the leader of the numb-nuts.",inferiority,inferiority
636,starvation and barrel bombs.,inferiority,inferiority
637,What do you call a picture of smoke? A Jewish family photo,irony,irony
638,"we need to stop terrorism. its bad!"""" your proposal is?""""only let in the based muslims!"""" o oh. okay.",irony,stereotypical
639,"  "" : new black panther negroes have started mobilization to burn white communities via "" "" """,white_grievance,white_grievance
640,a tale of the jews and the white genocide ( video ) via,incitement,white_grievance
641,why do colored people eagerly run to white countries to be oppressed ?,inferiority,white_grievance
642,detroit : the death of white civilisation via #race #demographics #nationalism #ethnicity #europe,white_grievance,white_grievance
643,no . this is the nation of the united states of america . white people are indigenous to the usa .,stereotypical,incitement
644,whiteness is supreme in white countries . every other race is even more ethnocentric than even whites are  in their respective countries,incitement,incitement
645,be realistic the emigrants take a jobs than neither white or black americans like to do .,stereotypical,inferiority
646,study : increased ethnic diversity making whites miserable via you ain't in ! #whitegenocide,white_grievance,white_grievance
647,How come there aren't any Mexicans in Star Trek? They don't work in the future either.,irony,irony
648,white girl shot to death for fun by black racist murders via,white_grievance,white_grievance
649," rt racial separation would mean the end of  "" white supremacy  "" "" "" "" white privilege  "" "" and white police shooting blacks . """,white_grievance,white_grievance
650,"what happened to his open boarder policy and we love everyone, come on in???",irony,irony
651,"  "" america was built by white people  and a small portion of them happened to use black people as farm equipment . "" "" """,inferiority,incitement
652,whites need to identify as white because jews are targeting us as whites,white_grievance,white_grievance
653,why should the white race not enjoy a homeland of their own making ? why should anyone actively seek to replace them ? that makes no sense .,white_grievance,white_grievance
654,anti-racist is just code for anti white . no one says that africa needs to have a blended humanity,white_grievance,white_grievance
655,elephant in the room: immigration-driven population growth creates unparalleled demand for housing. #toomanypeople,inferiority,inferiority
656,trump adviser says he will ban muslim brotherhood and its offshoots cair  isna via,incitement,stereotypical
657,anti-whites will demonize any white person focusing on their race in a positive way . but if you look at,white_grievance,white_grievance
658,what could people in disagreement with national socialism possibly be missing ? murderous thuggery = we got it . individ liberty is best .,stereotypical,stereotypical
659,islam is a white man's fraud .,stereotypical,stereotypical
660,us : school teachers too white  say anti-whites,white_grievance,white_grievance
661,who cares to wager that will attack tonight because they don't hate white kids ? #charlestonshooting #charlestonstrong,white_grievance,white_grievance
662,cnn will find and interview the one tranny in history that was inconvenienced,irony,inferiority
663,mmmm according to the quran those who do kill are true muslims . those that don't kill are hyp,stereotypical,stereotypical
664,make it so horrendous that illegals don't want to come back illegally.,threatening,inferiority
665,its about money  not christian love cost #refugee family $ 257481+ welfare + food stamps,stereotypical,stereotypical
666,good luck with that. illegals should not be here to be detained they should be in their own country or file for citizenship,threatening,threatening
667,jews push 4immigration and white genocide :,white_grievance,white_grievance
668,i dont know if this is a good thing or bad but only time will tell ... hail our people !,incitement,incitement
669,"Person cutting my hair:: So are you seeing anyone? Me:: Not since things ended with my last boyfriend. It was complicated, he was from Afghanistan... Person cutting my hair:: And he was a terrorist? I was going to say that a close family member had died in a bombing and he had to go back to Kabul. But I guess terrorist works?",stereotypical,stereotypical
670,i'm waiting for the left to call that killer in virginia a racist because he was . he killed two whites simply because they were white .,white_grievance,white_grievance
671,What's the difference between a jew and a piece of bread? The bread still works after it's been through the toaster,irony,irony
672,You mean your boyfriend coded it up in a week!,inferiority,irony
673," what's even more disgusting is that if you give in to their agenda as a white person your  "" white privilege "" "" is excused :d """,white_grievance,white_grievance
674,#roof and jared taylor have something in common they both like jews and think they are useful .,incitement,stereotypical
675,american white for ever ... usa,incitement,incitement
676,amna  you hate whites . why do you live in a white country ? please repatriate yourself to your country of origin .,white_grievance,white_grievance
677,the southern poverty law center almost got me killed . why does the media still propagate its hate map ?,white_grievance,white_grievance
678,nba's millonare anti-black racist jew tells girlfriend  ' in israel  blacks are treated like dogs ' | read more :,stereotypical,stereotypical
679,: wake up white america ! ! your end is coming : ; wtf ? !,incitement,white_grievance
680,#hannahcornelius - why not come home to #europe  whites will never be welcome in #southafrica,white_grievance,white_grievance
681,i have never understood why people thing homosexuality is something to celebrate . it is not . it is aber,incitement,stereotypical
682,planned parenthood started to kill black babies . racist and murder . d,incitement,stereotypical
683,: america is ours - we created it . usa was founded by white nationalists . the rest of you are just,incitement,incitement
684,ethnic norwegians disappearing as non-white colonization intensifies | read more : via,white_grievance,white_grievance
685,"  "" : latest unhinged anti-white rant at #ferguson "" "" ugly black lesbian . #negrogeddon """,stereotypical,white_grievance
686,"it does make me want shout on the streets hey everybody yeah! i love every one, i would probably be arrested 4 inciting a riot.",irony,irony
687,no god damned amnesty to any illegal aliens,white_grievance,inferiority
688,: what is good for the white race is the ultimate good .,incitement,incitement
689," glaciers  nordic women  peace and prosperity . libs tell me a white ethnostate is  "" racist . "" "" so what ? """,incitement,stereotypical
690,where are the american gun-owners when a filthy mud-slime goes all alla-hoo-ak-bar?,inferiority,inferiority
691,Eliminate jews and we'd be living on Mars in 50 years.,inferiority,threatening
692,"we're importing crooks, terrorists, 3rd world savages don't even know how to use flush toilet. they want us terrorized, all there is to it.",inferiority,inferiority
693,the whole point of #laraza is to literally cuck white america . make whites pay to raise greasy mestizo kids .,inferiority,white_grievance
694,by helping/feeding the 3rd worlders america has foolishly turned into one big halfway house for the people of the 3rd world,inferiority,inferiority
695,i am not jewish blood . i don't support jew agenda's or jew supremacy . jason are you a jewish supremacist ?,stereotypical,stereotypical
696,"bless her heart! when she joined antifa, the terror-trainer supervis",irony,irony
697,white power company : power to our people via,incitement,incitement
698,whites don't need anyone's permission to take care of themselves .,incitement,white_grievance
699,the fact that is already sucking up to violent sjws and black lives matter supporters shows why skeptics were right about #cruzcrew,stereotypical,white_grievance
700,what is the difference between a feminist and a suicide vest ? i can turn on a suicide vest .,irony,irony
701,we are losing our country and you idiots don't care too scared to stand up and fight against obama n politician illegals,incitement,white_grievance
702,"they can't be taught,have had more than enough warnings,look at any country",threatening,inferiority
703,"native americans were here first, there's no denying it, and they didn't secure their borders. see what happens?",irony,white_grievance
704,: jewish harvard professor wants to abolish the white race ! read more : via,stereotypical,white_grievance
705,white protestants  the people who founded the country need to leave the catholics & jews behind .,incitement,incitement
706,oh look. another lefty whom has an unnatural fixation upon sex. is that all your tiny kind can imagine?,irony,inferiority
707,what is ironic about the lgbt <allcaps> flag ? all the colors are straight .,irony,irony
708,they sent the europeans to america to do all the things isis is doing  to demonize white people and christianity,white_grievance,stereotypical
709,"secure? all can cross the borer day or night, the only thing they don't get is a free democrat party balloon when crossing",irony,irony
710,"sharia law,that means non muslims to be inferior,so peaceful.",stereotypical,stereotypical
711,put mexican hats on the machines and drive on,irony,irony
712,hang obama deportation for all illegals kids too no amnesty no permits no reform no medical aide no school aide,threatening,white_grievance
713,stop subsidizing other races.,white_grievance,inferiority
714," whites defending themselves against #antiwhite attackers is  "" racist "" "" ! anti-racist is a code word for #antiwhite . """,white_grievance,white_grievance
715,#whitepeople are the most hated & oppressed group in the us  yet the majority of whites have done nothing but shrug and change the channel .,white_grievance,white_grievance
716,no more jobs for illegals!!,threatening,white_grievance
717,"greenlight the use of live ammo by border guards on invaders, and that shit stops instantly.",threatening,threatening
718,unarmed white woman killed by police  where was her white privilege ?,white_grievance,white_grievance
719,selma plot . let me guess . completely virtuous black folks & the generous yankees & jews fight against the evil southern white man . yay ...,irony,incitement
720," is trying to preserve a western culture that was cultivated by white europeans   "" white supremacy "" "" ? """,white_grievance,incitement
721,white people are the mainstream . accept it . it's a good thing .,incitement,incitement
722,"vetted """"hell"""", we need to shut the immigration down. the quality is not coming . the last 35 years we have been over run.",threatening,inferiority
723,"stop all federal finding to all cities & states, with sanctuary cities, until laws are complied with! dts",incitement,threatening
724,Where are Jews most found? In the atmosphere.,irony,irony
725,hi can i get a couple of grammes of your white power ?,incitement,irony
726,do you think those bars on the windows are to keep out all the white people ?,irony,white_grievance
727,: kkklankkk white brotherhood unite,incitement,incitement
728,islam was taking white slaves up even to iceland until the 1890s  yet who is condemned 4 slavery ? white people  its #whitegenocide propaganda,white_grievance,white_grievance
729,what do you call a sheet of metal leaning on a tree ? free aboriginal housing .,irony,irony
730,this #corrupt #us government is very #racist - it hates #whitepeople with a passion . ( hint #zog ),white_grievance,white_grievance
731,white patriots should demonstrate at anti white politicians rallies  hold signs exposing their anti white actions !,incitement,white_grievance
732,"1st, #border control; 2nd #e-verify; then discuss #deportation priorities & #daca.",incitement,incitement
733,what she really means is your white  allah will judge you  and non-believers have no morality . ;) :,irony,white_grievance
734,send them back to their motherlandillegal is illegal no matter what you call em,threatening,threatening
735,indigenous people & nazi's have long time ties & friendships . #sociology,incitement,incitement
736,blacks and jews hate the white race . we need to have our own nation and get away from them .,incitement,white_grievance
737,chin up . we'll all soon be compelled to accept everybody is a racist ( the right thing ) when gene editing / life extension science is commercialized + competition for white / asian dna makes it irrefutably clear the negroid dna has no commercial value : ~ 100 yr extinction event,inferiority,inferiority
738,"in a marketplace of ideas, few girls have anything original to offer. what they can offer is brief dopamine spurts from the occasional flirtation. assume everyone on the internet is a man, and act accordingly.",inferiority,irony
739,white south africans like frogs in boiling water as anti-white racial violence escalates via,white_grievance,white_grievance
740,rooney stfu you go to mexico and live you love them so much.tell you what move about a thousand into your neighborhood.then you would change your tune.,irony,stereotypical
741,suburbs are actually just well-constructed refugee camps for white people #altright,white_grievance,inferiority
742,the ten commandments have lost their validity . conscience is a jewish invention  it is a blemish like circumcision . - adolf hitler,stereotypical,stereotypical
743,"victories against illegals in nc, or, and texas?",threatening,inferiority
744,when a white person tells the truth that black people are the cause of there own pro,inferiority,white_grievance
745,a certain 1400 years old religious ideology has proven to be the biggest killing machine of innocent people in human history,stereotypical,stereotypical
746,i like my women the way i like my fish . . . battered .,threatening,inferiority
747,another reason to be disturbd by the america-hating  jihad enabler in white house rt : such a peaceful religion ...,stereotypical,stereotypical
748,"they are not dreamers, if they are illegal they aren't immigrant they are """"intruder invaders"""".",inferiority,inferiority
749,this is disgraceful makes me sick that it white on black crime that's mostly reported ! black on white happens more t repoted,white_grievance,white_grievance
750,does not make you a racist . makes you a realist .,white_grievance,white_grievance
751,golden dawn's leader interviewed about the holocaust myth ( video ) via,stereotypical,stereotypical
752,"stop chasing every anti-gun activist that moseys on by & keep your eye on the target, goofballs.",threatening,inferiority
753,"money why else, they hate christianity because it makes them feel superior but they want to believe in something",stereotypical,stereotypical
754,send the whole student body to iran for a taste of raghead justice!,threatening,threatening
755,then go back to mexico .,incitement,incitement
756,"oh but """"evil"""" gulf countries are just sooo misogynistic, told me so.",irony,irony
757,what's #romney going to do for white americans ? not for blacks  jews  israel  queers  latinos  asians  but  for white americans !,white_grievance,incitement
758,unarmed white man murdered by police in tx . where was his white privilege ?,white_grievance,white_grievance
759," depends who is doing the  "" colonizing . "" "" many nations in africa flourished under european colonization . """,inferiority,incitement
760,the # of radical #muslims in america who want to kill christians and jews is a lot higher than the number of racist white supremacist by far,stereotypical,stereotypical
761,"lord, let your enemies be scattered, let them be confounded and be put to shame",threatening,threatening
762,when i was a little girl i was a diego italian . looked down on by teachers & now i'am a white racist . give me a brake .,white_grievance,white_grievance
763,To the women marching across the US today  Have as many abortions as you’d like  Boycott sperm  Get sterilized  Boycott the patriarchy  Kill yourselves in protest,threatening,stereotypical
764,since i'm half white can i still join ? ? i may appear black but i'm white in my heart #whitelivesmatter #whitepride,inferiority,incitement
765,number 5 addition : unless they're black  then call them a twitter bot or say they hate themselves .,white_grievance,stereotypical
766,what 's the difference between feminists and hockey players ? hockey players shower after <number> periods .,irony,irony
767,it is time to close the border by using the military; and start enforcing e-verify; deport all illegals,threatening,threatening
768,its a sad day for white people  even worse  they will say he's a racist and ignore it still . #brainwashed,white_grievance,white_grievance
769,We had finished the mass and were beginning to leave the church. A bearded man ran towards the church shouting 'Allahu Akbar' (God is greatest) and killed four people.,stereotypical,stereotypical
770,put him under the jail,threatening,threatening
771,what do you call a good looking muslim ? asif,irony,irony
772,go ice! get all the bad hombres. thank you. #deportthemall #buildthewall #maga,threatening,threatening
773,yet nazis are dominating your politics today  white race is in danger ; u must know,incitement,white_grievance
774,for #worldrefugeeday how about we help the white south africans and save them from the brutality they've been enduring for years now ?,white_grievance,incitement
775,weknowwhoisbehind plot 2genocide white race,white_grievance,white_grievance
776,i am for white separation  i hope this clarifies my position .,incitement,incitement
777,he is ranting because the alt-lite has collapsed . the alt-right is being proven right about civic nationalism ...,incitement,incitement
778,so you admit you hold whites to a higher standard than non-whites  you racist you .,white_grievance,white_grievance
779,do whatever you can or these desert barbarians will destroy the western civilization.,inferiority,inferiority
780,jackin it to the statue of david to uhhh save the white race,irony,white_grievance
781,: black on white murders grow more sadistic in south africa ( video ),stereotypical,stereotypical
782,bcuz white ppl exist which makes black kids murder each other over sneakers and street cred ... curse u white supremacy .,stereotypical,white_grievance
783,do black people work in fields in central alabama ?,stereotypical,irony
784,ok so white people are the only people not allowed to be proud . fact . white males are the most disadvantaged when it comes to societal pressure / government subsidiesthe founding fathers were white supremacists so was my great grandfather . every non white person is a supremacist,white_grievance,white_grievance
785,1 ) they have courage of conviction  those white men who publicly gather as white men . thei,white_grievance,incitement
786,anti-white system . and that's why we need pro-white activism to address that double standard .,white_grievance,white_grievance
787,i'm not a racist at all but i mean all the numbers are saying caucaisian people are set to disappear soon so i'm for keeping the race,incitement,irony
788,are you against the preservation of white majorities ? how does the perpetuation of a race negatively impact you ?,white_grievance,white_grievance
789,what does this mean? it means you don't own enough #ammunition!#buymore!,threatening,stereotypical
790,the evil bastard? what should i say? i feel sick. and now islam? good help us..,white_grievance,irony
791,"yeah, how dare those extreme left wingers jump in front of a car driven by a poor ickle innocent nazi ?",irony,irony
792,"there are both white and black supremacists, but when it comes to being self-sufficient, whites are much more capable, and you hold us back.",inferiority,inferiority
793,what is the difference between a black person and a bench ? at least a bench can support a family,irony,irony
794,: leftists march against white people across the usa via,stereotypical,white_grievance
795,yes  and give it to the white deserving poor .,inferiority,incitement
796,shouldn't have funds for any illegals other than expediting them out of here asap.,threatening,threatening
797,god grant that in all the land  there were more white people than black and colored .,incitement,incitement
798,conservatism lies and lies some more to suppress european heritage .,white_grievance,incitement
799,i agree i think his real name is scum dog doesnt he live in the swamp isnt he a scum sucking maggot,inferiority,inferiority
800,mostly white clinics are called pregnancy clinics . in other neighborhoods  clinics are called abortion clinics .,stereotypical,stereotypical
801,know ... what #modi ji has done for hindus so far ! ! . 1 ) more than 30000 ngos are banned which causes christian ...,incitement,stereotypical
802,there are muslims who do not want to see sharia or jihad against the infidel in ameri,stereotypical,stereotypical
803,"ridiculous garbage wackos spewing"""" excellent words i'm sure you can back up?",irony,inferiority
804,you should see sm . towns in arkansas ; majority were white 70 %  blacks 25 %  other 5 % . now . white 45 %  black 20 % & mexican ( maj . illegals ) 35 % !,stereotypical,stereotypical
805,a fuzzy headed screaming little chimp with a white breeder mother..what an abomination!,inferiority,inferiority
806,because prior to that  almost everybody in white societies was white .,white_grievance,white_grievance
807,i can't stand these people saying white lives matter is racist but black lives matter isn't . even worse the white ppl with blm,white_grievance,white_grievance
808,total bullshittrump did not blame #unitetheright unitrump knows where the * real * hate and violence,incitement,white_grievance
809,been called trumpkins  stupid  misogynists  racists  white supremacists  deplorables  & russiansjust dont ever call me democrat or liberal,irony,inferiority
810,white genocide accelerates in england : white british pupils will be outnumbered by 2037 via,white_grievance,white_grievance
811,funny italy and france don't use illegals to pick grapes.,irony,irony
812,has #jewish #communism been successful in #america ? leave a comment and tell us what you think . #marxism #israel,stereotypical,stereotypical
813,not referring to a single tattoo . perhaps it's time to start something new  something that's not exclusionary to dedicated  good  whites .,incitement,incitement
814,don't go to #atlanta article and commentary about the dying white race . victims of slow #genocide,white_grievance,white_grievance
815,did he condemn the somali who murdered a ' white woman ? why are they even here ?,stereotypical,white_grievance
816,white pill of epic proportions incoming : we are the unassailable future via,incitement,incitement
817,dreamers are illegal. if someone kills someone after so long they get away with it. murder will be oked next. deport the leeches.,inferiority,threatening
818,"where they should've stayed, burning dung in mud huts",inferiority,inferiority
819," rt :  "" black lives matter & antifa can show up with mace  acid & baseball bats "" "" .. while your far right romp u """,incitement,white_grievance
820," rt uk video :  "" you're a jew  not a muslim ... jew  jew  jew run ! "" "" #islam #islamophobia #tcot #antimuslim """,incitement,stereotypical
821,"well, barack obama can't very well ask new citizens to do something he wouldn't do himself, now, can he?",irony,irony
822,white genocide accelerates in new zealand va #waronwhites,white_grievance,white_grievance
823,# we must wake up and realize whats going on against the white race . and protect our aryan women from the enemy .,white_grievance,incitement
824,make him serve it in a hog pen. ferret out all these scumbags and send em all back where they came. s,threatening,threatening
825,"hey rahm, follow the laws. you arrest local citizens for not following the law, give illegals a pas on laws? effed up dude.",white_grievance,irony
826,why is it the #jews & #catholics of europe wanted to come to a country founded by evil white nationalist protestants ? #scalise,irony,stereotypical
827,2 . they can't commit welfare fraud  by hiding income . 3 . they pay their fair share of taxes . illegal immigration must end  bad 4 all .,stereotypical,stereotypical
828,"Why was the pastor bad at slang? He took the saying, ""I feel you"" too literal.",irony,irony
829,happy birthday uncle adolf ! how i wish you were still with us .,incitement,incitement
830,but flooding white america with race mixing in advertisements is just as wrong as forcing an individual to not marry someone of other race .,incitement,white_grievance
831,maybe because somalis have a habit of being criminals people hate them ?,stereotypical,stereotypical
832,"about 8% of what it costs to feed, clothe, house & incarcerate them every year. #buildthatwall!",inferiority,threatening
833,if you denounce these acts  you're islamphobe and you're accused of hate speech . denouncing rape = islamophobia / hate speech .,white_grievance,stereotypical
834,protecting jihads and demeaning christians ... just like any ' christian ' potus would prefer . thanks obama voters,white_grievance,incitement
835,another #jew admits to white #genocide being their goal . must watch # #immigration #racism,stereotypical,white_grievance
836,that's why racial segregation is necessary,incitement,white_grievance
837,"robert, i hereby dub you an honorary jew. the elders meet to discuss the world every other tuesday. don't be late.",irony,incitement
838,"g-d forbid a child might actually think of g-d on the playground, and we can't have that kind of religious statism, now can we?",irony,irony
839,America will be great again especially after all of these people who made it a nightmare die off!! Good riddance!,threatening,incitement
840,the comment was more of a conditional : white people must not be fractured or we'll may,white_grievance,white_grievance
841,not a good time to be a old white guy,white_grievance,white_grievance
842,the third-world colonization of australia has continued apace ! read more : via,stereotypical,inferiority
843,is a racist hispanic supremacist that hates white people and jokes about illegal aliens crapping in our american food supply .,white_grievance,white_grievance
844,the only hate is in the empty nihilism of treasonous marxists such as yourself . you hate whites . you hate civilization . you hate beauty .,white_grievance,white_grievance
845,: zuckerberg's dream : the jewish ruled anti-white racist social network .,white_grievance,stereotypical
846,got that right why do we let these vipers into america?,inferiority,inferiority
847,both north america and europe belong to us . white men conquered and colonized both .,incitement,incitement
848,those alt-right guys sound like they are on to something !,incitement,incitement
849,really wow . i don't hate anyone . it's you who hate . you can't bring yourself to say white lives matter,white_grievance,white_grievance
850,#islamophobia khomeini sexually assaulting crying and screaming 4 year old girl  with parental,stereotypical,stereotypical
851,what 's the worst thing about being told you have alzheimer 's ? it dosen't happen at once,irony,irony
852,: white americans have remained shockingly european despite decades of race mixing propaganda,inferiority,incitement
853,What is the difference between Santa Claus and jews? Santa comes down the chimney.,irony,irony
854,you put yourself in bondage and give away the usa for free and cheap to sell yourself and be ruled by the atheist ancestors of monkey brains,inferiority,inferiority
855,"well, there was the time ivana accused him of rape but you seem like the type to ignore that. :) however, that wasn't my point at all. i'll see if i can dumb this down a little for you, hon. ok, here goes!",irony,irony
856,do these people know it's not a communist government that is perpetuating white genocide,white_grievance,white_grievance
857,after #sanjose  #nevertrump sides with mexican nationalists attacking their own people ...,stereotypical,white_grievance
858,the white holocaust of ukraine from russian jew communists .,white_grievance,stereotypical
859,no wonder democrats want to flood our country with mexicans and other third worlders. #daca #illegals #buildthewall,inferiority,inferiority
860,"  "" : incog man : apeman burns beautiful white teen in car trunk via "" "" """,inferiority,stereotypical
861,diversity is not a strength . #endimmigration,incitement,white_grievance
862,take down the ((( ))) now.,threatening,threatening
863,"the organizational and social strategy of 'dune coon' movements like Hezbollah and the Muslim Brotherhood are light years beyond the machinations of the white master race in virtual space, even if we adjust for contextual differences.",stereotypical,inferiority
864,america was founded and built by white people - simple fact my friend . you may not like it but it's true,incitement,incitement
865,the latest wombat world ! thanks to #muslim #islam,inferiority,inferiority
866,anti-white propaganda from ( ( ( hollywood ) ) ) ...,white_grievance,white_grievance
867,agree . i'm sick of these self-hating behavior and attitude from whites nowadays . it's more common in usa / western europe .,white_grievance,white_grievance
868,illegal aliens dare authorities to deport them #immigration #tcot #teaparty,incitement,inferiority
869,islamists throughout the white house ? #rt #stopislam #crusades #makedclisten #wakeupamerica,incitement,stereotypical
870,gay is normal to sick liberals trans gay marriage all normal we're attacked by evil muslims that want to kill all of us & to liberals,stereotypical,stereotypical
871,it's very sad! don't allow these animals to your country!,inferiority,inferiority
872,#blacklivesmatter #whitelivesmatter #chimpout #whitegenocide,white_grievance,white_grievance
873,1.8 million invaders in germany since 2014,incitement,incitement
874,hey guys  nz european here . you have my support bringing america back to white america  the way it should've been .,incitement,incitement
875,lift off ! #altright,incitement,incitement
876,"here you go fbi! get this pos! """"animal!"""" out of my country! before this asshole acts on it!",threatening,inferiority
877,new fuhrer is so learned ! !,incitement,incitement
878,"  "" lawyers for la raza ... believe it is their mission to humiliate and destroy white christian america . "" "" """,stereotypical,white_grievance
879,9 year old white boy commits suicide after being tormented for months by racist arabs via,white_grievance,stereotypical
880,#hatecrime if whites did that to #blacklivesmatterfederal govt would spend millions $ investigating via #doj &,white_grievance,white_grievance
881,that is insane. every mosque ought to be baconated. don't break the windows. just make a food donation. #banislam,threatening,stereotypical
882,"uncle sam is covered in leeches.. does seem to be more action on removing those leeches, lately cures take time..",inferiority,inferiority
883,What's the best thing that came out of Auschwitz? An empty train,irony,irony
884," saying someone isn't  "" a real jew "" "" isn't racist  there is no such thing as a jewish race . just lib jews """,stereotypical,stereotypical
885,no place for them to go but back where they came from or they can go stay with the obama's in their mansion!,irony,inferiority
886,keep kicking and braying for me donkey!,inferiority,inferiority
887,"A gay guy, A black guy, and A Jew get hit by a bus They all appear in front of the gates of heaven. The Angel says. ""Welcome to Heaven!"" The three guys beg him for a second chance. The angel says,""I can only do it if you promised to give up what you love doing the most."" The three men immediately agreed to do that.  Suddenly, they're on the street and the bus is passing by. They cautiously cross the street, and continue walking, until they come across a car which has an open window and a purse. The gay guy says to the black guy, ""Don't do it man, you're stronger than that!"" But he reaches in anyway. Poof! Black guy disappears.  They continue walking until the Jew comes across a penny. He bends down with the gay guy behind him. Poof! Gay guy disappears.",irony,irony
888,we also have these people speaking out on the dangers of islam to the west,stereotypical,stereotypical
889,keep up the good work  ice !,incitement,incitement
890," also  using a lower case  "" white "" "" might make you look less white surpremacycy . <-- is that even right ? """,irony,white_grievance
891,"all arabs, africans and pakistanis should be banned from europe. they are not compatible.",threatening,threatening
892,what is wrong with cook ? all of human history is war and conquest . white people are simply th,incitement,inferiority
893,"Via @VDARE‍, article on how the death penalty improved the European gene pool by removing the most violent and least religious young men: https://www.vdare.com/articles/death-penalty",threatening,stereotypical
894,in georgia  the #truconservatives are incapable of stopping the radical left from forcing christian pastors to perform gay marriages,white_grievance,white_grievance
895,if you're white you are responsible for genocide .,irony,white_grievance
896,looks like a good turnout ! congratulations ! white america desperately needs to see such events !,incitement,incitement
897,"haaahaaa haaahaaa haaahaaa sanctuary state, cut funding until they get rid of criminals",incitement,threatening
898,#charlottesville #unitetheright & starter pack,incitement,incitement
899,is a great organization . they are a social fraternity for white young people in america ostracized by progressive culture .,white_grievance,incitement
900,let's be a white resister : because the beauty of the white aryan woman must not perish from the earth !,incitement,incitement
901,barbados  the birthplace of new world slave societies  is the most successful black country .,incitement,inferiority
902,we  white people  are in fact a global minority . so  why don't we have the right to protect and preserve our race ?,white_grievance,white_grievance
903," rt i'm against feminism . i don't hate women as such though . i disagree with the ideology and social order and oppose liberalism down the line . how can you  "" secure a future for white children "" "" without half of our race ? """,incitement,white_grievance
904,"thats why dhs should put chutes on illegals, load em on plane, push them out over native country.",threatening,threatening
905,when you drab the swamp in sacramento!,threatening,inferiority
906,they hate us because the quran tells them specifically to hate us . to pretend they dont  but to hate us in their hearts . dont be an idiot,stereotypical,stereotypical
907,white boy metal #blackmetal #paganmetal #altright #whitegenocide #nationalsocialism #whitepride,incitement,white_grievance
908,in a nutshell  if our government defends us and works for our interests  it's deemed hostile to a jewish minority .,white_grievance,stereotypical
909,if this little shit protest was about jews - you would need the - when i think of - i think of lice,irony,stereotypical
910,black thug attacks old white man with urine because of slavery #swrm via,stereotypical,stereotypical
911,translated that means throw out all current immigration laws and open the borders to the masses.,irony,white_grievance
912,don't tell bernie ; hescandinavian socialism & will shudder islam invasion,stereotypical,incitement
913,race is the ultimate uniter . deep down the hipster from brooklyn knows he's better off wth the country club old boy than he is with some random non white .,inferiority,inferiority
914,Another advantage of being a female: getting by with your looks,inferiority,inferiority
915,there are no white people holding you down in jamaica or zimbabwe or ethiopia or liberia . #freedomfailed,incitement,white_grievance
916,while the non-white man is free to express his own national and racial identity .,white_grievance,incitement
917,the political doctrine is religious doctrine to muslims . the koran ( mo ) says kill  so they kill .,stereotypical,stereotypical
918,i don't respect sexualities . sexualities aren't people . and they call themselves queers .,incitement,inferiority
919,jew killed by a non jew in isreal there is outrage . white children killed by non whites in a white country ; silence .,white_grievance,stereotypical
920,end all non white european immigration . set up a resettlement program to rescue white south africans .,incitement,incitement
921,blacks in us literally take more then they give back  your people are taking white tax dollars & complaining that it's still not enough,stereotypical,white_grievance
922,don't forget that in addition to being white makes you a racist we're supposed to feel guilty abt what monsters we r & how easy we've had it,white_grievance,white_grievance
923,he went to niggerum u just so uz can undastand himsgot a doctorate in welfare & #obamaphones,irony,stereotypical
924,Illegal immigration has soared back to pre-Trump levels because NOTHING is being done about it. They're not afraid.,threatening,white_grievance
925,not white in the head - breitbart via,incitement,white_grievance
926,pretty sure he might be in the closet ! ! come on out buddy !,irony,irony
927,no peace in america with muslims on u.s. soil. no such thing as a good muslim. they must be removed,threatening,threatening
928,true . it's the white thing to do is help ur brother or sister out,incitement,irony
929,. iranian #military #leader : #islamic revolutionary guards will be in #us & #europe very soon #banislam,incitement,incitement
930,: black activists call for lynching and hanging of white people and cops,white_grievance,white_grievance
931,great news . deport all illegals . send usbp to cities to assist ice . all the prs coming after maria can take their jobs . very positive .,incitement,threatening
932,white genocide is real,white_grievance,white_grievance
933,"  "" the ( ( ( left ) ) ) wants you to know that trump is the last stand of white america . "" "" via """,incitement,incitement
934,How do you stop a Jewish man from smoking? You let him out.,irony,irony
935,it was the work of . white people are finally coming together to fight back against the monsters in our lands .,inferiority,incitement
936,aggressive hiv strain causes aids faster - african expected to bring it to the usa and europe via,stereotypical,inferiority
937,"then you are living in an imaginary mzansi , go watch kalushi and learn a few things.",inferiority,irony
